,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
687940,28/04/2017 7:01,28/04/2017 7:16,882,Southport Ave & Waveland Ave,Sheffield Ave & Webster Ave,Subscriber,Female,1991
948934,25/05/2017 9:23,25/05/2017 9:27,219,Loomis St & Lexington St,Morgan St & Polk St,Subscriber,Male,1996
1113303,4/06/2017 18:14,4/06/2017 18:28,867,Michigan Ave & Oak St,Theater on the Lake,Subscriber,Male,1995
288442,3/03/2017 7:18,3/03/2017 7:24,368,Clinton St & Madison St,Morgan St & Lake St,Subscriber,Male,1973
262800,26/02/2017 11:40,26/02/2017 11:45,277,Southport Ave & Wellington Ave,Wilton Ave & Diversey Pkwy,Subscriber,Male,1990
477356,8/04/2017 13:23,8/04/2017 13:33,615,Bissell St & Armitage Ave,Paulina Ave & North Ave,Subscriber,Male,1988
1044832,31/05/2017 20:15,31/05/2017 20:22,459,Michigan Ave & Lake St,Lake Shore Dr & Ohio St,Subscriber,Male,1990
1047244,1/06/2017 7:08,1/06/2017 7:25,1061,Lincoln Ave & Belmont Ave,Larrabee St & North Ave,Subscriber,Male,1982
197531,18/02/2017 11:12,18/02/2017 11:33,1257,Dearborn St & Adams St,Clark St & Wrightwood Ave,Subscriber,Male,1991
345987,15/03/2017 18:03,15/03/2017 18:09,386,Aberdeen St & Monroe St,Canal St & Adams St,Subscriber,Male,1974
1356529,19/06/2017 16:22,19/06/2017 16:33,644,Franklin St & Monroe St,Rush St & Superior St,Subscriber,Male,1991
128875,5/02/2017 13:25,5/02/2017 13:46,1275,Millennium Park,Dusable Harbor,Customer,,
1504571,27/06/2017 20:14,27/06/2017 20:32,1095,Dearborn St & Erie St,Clark St & Randolph St,Subscriber,Male,1986
829005,14/05/2017 14:35,14/05/2017 14:56,1254,Lincoln Ave & Waveland Ave,Wilton Ave & Belmont Ave,Customer,,
3656,2/01/2017 22:43,2/01/2017 22:55,709,Wacker Dr & Washington St,Field Blvd & South Water St,Subscriber,Male,1991
875126,17/05/2017 17:33,17/05/2017 17:36,221,Canal St & Monroe St (*),Kingsbury St & Kinzie St,Subscriber,Male,1991
948054,25/05/2017 8:22,25/05/2017 8:27,337,Hermitage Ave & Polk St,Racine Ave & Congress Pkwy,Subscriber,Male,1978
1398170,21/06/2017 20:53,21/06/2017 21:16,1338,California Ave & Altgeld St,Broadway & Cornelia Ave,Subscriber,Male,1986
672374,26/04/2017 10:24,26/04/2017 10:31,427,Clark St & Chicago Ave,McClurg Ct & Erie St,Subscriber,Male,1993
45399,17/01/2017 15:44,17/01/2017 16:03,1172,Streeter Dr & Grand Ave,Theater on the Lake,Subscriber,Male,1982
428921,31/03/2017 14:23,31/03/2017 14:28,311,Southport Ave & Irving Park Rd,Southport Ave & Roscoe St,Subscriber,Male,1994
988998,28/05/2017 12:34,28/05/2017 12:58,1455,Streeter Dr & Grand Ave,Desplaines St & Randolph St,Customer,,
872312,17/05/2017 15:29,17/05/2017 15:49,1219,Clark St & Elm St,Federal St & Polk St,Subscriber,Male,1981
586167,18/04/2017 16:27,18/04/2017 16:48,1259,Theater on the Lake,Lakefront Trail & Bryn Mawr Ave,Subscriber,Male,1981
1497666,27/06/2017 16:30,27/06/2017 16:35,278,Ashland Ave & Wrightwood Ave,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1985
1426880,23/06/2017 17:00,23/06/2017 17:07,461,Racine Ave & Belmont Ave,Greenview Ave & Diversey Pkwy,Subscriber,Male,1992
642909,24/04/2017 7:23,24/04/2017 7:26,217,Damen Ave & Cortland St,Damen Ave & Pierce Ave,Subscriber,Male,1987
541191,15/04/2017 10:05,15/04/2017 10:42,2235,Dearborn St & Erie St,Broadway & Barry Ave,Customer,,
46012,17/01/2017 17:04,17/01/2017 17:16,720,Halsted St & 18th St,Aberdeen St & Jackson Blvd,Subscriber,Male,1995
398221,24/03/2017 17:17,24/03/2017 17:26,516,Milwaukee Ave & Grand Ave,Clark St & Chicago Ave,Subscriber,Male,1968
1056132,1/06/2017 17:02,1/06/2017 17:17,869,Clinton St & Madison St,Indiana Ave & Roosevelt Rd,Subscriber,Male,1952
846397,15/05/2017 18:44,15/05/2017 19:03,1133,Michigan Ave & Oak St,Streeter Dr & Grand Ave,Subscriber,Male,1989
311197,7/03/2017 12:10,7/03/2017 12:13,183,Orleans St & Chestnut St (NEXT Apts),Larrabee St & Kingsbury St,Subscriber,Male,1972
470322,7/04/2017 16:37,7/04/2017 16:50,821,Ogden Ave & Race Ave,Racine Ave & 15th St,Subscriber,Male,1973
163458,13/02/2017 8:04,13/02/2017 8:10,385,Federal St & Polk St,Dearborn St & Adams St,Subscriber,Female,1953
1122115,5/06/2017 11:13,5/06/2017 11:20,411,Bissell St & Armitage Ave,Marshfield Ave & Cortland St,Subscriber,Male,1984
385126,23/03/2017 8:42,23/03/2017 8:48,338,Morgan St & Polk St,Hermitage Ave & Polk St,Subscriber,Male,1992
1139312,6/06/2017 13:16,6/06/2017 13:26,548,LaSalle St & Washington St,State St & Kinzie St,Subscriber,Male,1966
945240,24/05/2017 19:25,24/05/2017 19:43,1042,Benson Ave & Church St,Bosworth Ave & Howard St,Subscriber,Male,1969
1305938,16/06/2017 13:25,16/06/2017 13:48,1370,Streeter Dr & Grand Ave,Stockton Dr & Wrightwood Ave,Subscriber,Female,1963
1023414,30/05/2017 15:54,30/05/2017 16:09,882,Kingsbury St & Kinzie St,Ada St & Washington Blvd,Subscriber,Male,1991
1504750,27/06/2017 20:26,27/06/2017 20:36,631,Lakeview Ave & Fullerton Pkwy,Broadway & Barry Ave,Subscriber,Male,1972
1373705,20/06/2017 16:53,20/06/2017 17:04,675,Franklin St & Monroe St,Rush St & Hubbard St,Subscriber,Male,1977
310955,7/03/2017 11:25,7/03/2017 11:33,493,Ogden Ave & Chicago Ave,Jefferson St & Monroe St,Subscriber,Male,1965
1067103,2/06/2017 10:36,2/06/2017 10:58,1351,Lake Shore Dr & Monroe St,Millennium Park,Customer,,
1498714,27/06/2017 17:02,27/06/2017 17:05,226,Franklin St & Lake St,Kingsbury St & Kinzie St,Subscriber,Male,1989
946992,25/05/2017 7:17,25/05/2017 7:34,1023,Theater on the Lake,Ashland Ave & Wrightwood Ave,Subscriber,Female,1987
765141,8/05/2017 18:24,8/05/2017 18:33,546,Clinton St & Washington Blvd,Kingsbury St & Erie St,Subscriber,Male,1987
633834,23/04/2017 13:04,23/04/2017 13:18,839,McClurg Ct & Illinois St,Cityfront Plaza Dr & Pioneer Ct,Customer,,
1032123,31/05/2017 7:46,31/05/2017 7:55,588,Clinton St & Washington Blvd,Sedgwick St & Huron St,Subscriber,Male,1985
1259352,13/06/2017 9:14,13/06/2017 9:26,688,Clybourn Ave & Division St,Wabash Ave & Grand Ave,Subscriber,Male,1992
39166,14/01/2017 20:49,14/01/2017 21:00,697,Dearborn Pkwy & Delaware Pl,Lake Shore Dr & Ohio St,Subscriber,Female,1988
169357,14/02/2017 7:35,14/02/2017 7:42,424,Buckingham Fountain,Franklin St & Monroe St,Subscriber,Male,1969
1171909,8/06/2017 12:00,8/06/2017 12:16,950,Green St & Randolph St,Wood St & Milwaukee Ave,Subscriber,Male,1989
568073,17/04/2017 5:57,17/04/2017 5:59,157,900 W Harrison St,Halsted St & Polk St,Subscriber,Male,1950
1575,1/01/2017 19:27,1/01/2017 19:40,774,Clark St & Wrightwood Ave,Lincoln Ave & Roscoe St,Subscriber,Male,1974
997200,28/05/2017 19:49,28/05/2017 20:03,887,Burnham Harbor,Lake Shore Dr & Monroe St,Subscriber,Female,1996
914344,21/05/2017 19:04,21/05/2017 19:17,741,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,Customer,,
463433,6/04/2017 17:25,6/04/2017 17:32,427,Franklin St & Quincy St,Clark St & 9th St (AMLI),Subscriber,Male,1984
215460,19/02/2017 14:19,19/02/2017 14:48,1745,Broadway & Belmont Ave,Cannon Dr & Fullerton Ave,Subscriber,Male,1988
638587,23/04/2017 16:40,23/04/2017 17:14,2079,Kedzie Ave & Milwaukee Ave,Troy St & Elston Ave,Subscriber,Female,1987
794263,11/05/2017 23:00,11/05/2017 23:12,766,Michigan Ave & 14th St,Stetson Ave & South Water St,Subscriber,Male,1982
1106939,4/06/2017 13:42,4/06/2017 14:00,1044,Lombard Ave & Garfield St,Forest Ave & Lake St,Subscriber,Male,1958
1029864,30/05/2017 21:29,30/05/2017 21:38,549,Sheffield Ave & Waveland Ave,Hampden Ct & Diversey Pkwy,Subscriber,Female,1994
550146,15/04/2017 15:35,15/04/2017 15:59,1465,Streeter Dr & Grand Ave,Theater on the Lake,Customer,,
702145,1/05/2017 8:38,1/05/2017 8:44,356,Wacker Dr & Washington St,Michigan Ave & Madison St,Subscriber,Male,1959
573362,17/04/2017 14:11,17/04/2017 14:21,643,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,Customer,,
175759,15/02/2017 7:02,15/02/2017 7:11,513,Lincoln Ave & Roscoe St,Wilton Ave & Belmont Ave,Subscriber,Male,1990
678582,26/04/2017 18:23,26/04/2017 18:28,301,Daley Center Plaza,LaSalle St & Jackson Blvd,Subscriber,Male,1984
3185,2/01/2017 17:15,2/01/2017 17:21,349,Michigan Ave & Washington St,Canal St & Madison St,Subscriber,Male,1981
512764,11/04/2017 18:57,11/04/2017 19:17,1218,Desplaines St & Kinzie St,LaSalle St & Illinois St,Customer,,
185088,16/02/2017 17:34,16/02/2017 17:41,400,Orleans St & Ohio St,Clinton St & Washington Blvd,Subscriber,Male,1981
1473274,26/06/2017 8:33,26/06/2017 8:39,332,Damen Ave & Cortland St,Damen Ave & Division St,Subscriber,Male,1983
425594,30/03/2017 17:54,30/03/2017 17:57,196,Sheffield Ave & Fullerton Ave,Greenview Ave & Fullerton Ave,Subscriber,Male,1990
62360,21/01/2017 8:50,21/01/2017 9:12,1344,Damen Ave & Cortland St,Clark St & Schiller St,Customer,,
498499,9/04/2017 21:02,9/04/2017 21:32,1806,Kedzie Ave & Milwaukee Ave,Clark St & Montrose Ave,Customer,,
495481,9/04/2017 17:00,9/04/2017 17:18,1096,Dayton St & North Ave,Campbell Ave & North Ave,Subscriber,Male,1984
1548666,30/06/2017 18:46,30/06/2017 19:03,1021,Millard Ave & 26th St,Blue Island Ave & 18th St,Subscriber,Male,1981
1123349,5/06/2017 12:56,5/06/2017 13:08,727,Clifton Ave & Armitage Ave,Damen Ave & Cortland St,Subscriber,Male,1969
1289552,15/06/2017 13:12,15/06/2017 13:20,469,Peoria St & Jackson Blvd,Canal St & Harrison St,Subscriber,Female,1964
821656,13/05/2017 20:28,13/05/2017 20:57,1729,McClurg Ct & Illinois St,Broadway & Cornelia Ave,Customer,,
203752,18/02/2017 15:09,18/02/2017 15:19,611,Lincoln Ave & Diversey Pkwy,Sheffield Ave & Kingsbury St,Subscriber,Male,1991
350524,16/03/2017 17:51,16/03/2017 17:52,103,Michigan Ave & Oak St,Michigan Ave & Oak St,Subscriber,Male,1989
1414679,22/06/2017 20:02,22/06/2017 20:12,651,Dayton St & North Ave,Sedgwick St & Webster Ave,Subscriber,Male,1961
216417,19/02/2017 15:00,19/02/2017 15:31,1892,Stockton Dr & Wrightwood Ave,Theater on the Lake,Customer,,
782986,11/05/2017 5:41,11/05/2017 5:49,494,Blackstone Ave & Hyde Park Blvd,University Ave & 57th St,Subscriber,Male,1990
382958,22/03/2017 18:44,22/03/2017 18:52,447,Clinton St & Jackson Blvd,Desplaines St & Kinzie St,Subscriber,Male,1983
548477,15/04/2017 14:39,15/04/2017 15:18,2330,Streeter Dr & Grand Ave,Dearborn Pkwy & Delaware Pl,Customer,,
195974,18/02/2017 8:24,18/02/2017 8:27,161,Daley Center Plaza,Dearborn St & Adams St,Subscriber,Male,1980
402373,26/03/2017 12:59,26/03/2017 13:12,777,Marshfield Ave & Cortland St,Clark St & Armitage Ave,Subscriber,Male,1993
1310847,16/06/2017 17:18,16/06/2017 17:22,263,Kingsbury St & Erie St,Orleans St & Ohio St,Subscriber,Male,1990
921243,22/05/2017 13:40,22/05/2017 13:45,295,Orleans St & Ohio St,Clark St & Lake St,Subscriber,Male,1985
180945,16/02/2017 4:49,16/02/2017 4:55,352,Aberdeen St & Jackson Blvd,Franklin St & Jackson Blvd,Subscriber,Male,1968
528650,13/04/2017 18:33,13/04/2017 19:02,1685,Millennium Park,Theater on the Lake,Subscriber,Female,1992
974355,27/05/2017 13:58,27/05/2017 14:10,727,Wilton Ave & Diversey Pkwy,Wells St & Evergreen Ave,Subscriber,Male,1990
1171398,8/06/2017 11:21,8/06/2017 11:24,173,Canal St & Monroe St (*),Clinton St & Lake St,Subscriber,Male,1993
343624,15/03/2017 7:41,15/03/2017 7:54,817,Larrabee St & Kingsbury St,McClurg Ct & Erie St,Subscriber,Female,1986
335301,11/03/2017 12:50,11/03/2017 13:20,1779,Streeter Dr & Grand Ave,Theater on the Lake,Customer,,
290947,3/03/2017 15:44,3/03/2017 15:46,157,Racine Ave & 18th St,Blue Island Ave & 18th St,Subscriber,Male,1991
281556,1/03/2017 17:20,1/03/2017 17:30,595,Clinton St & Washington Blvd,Aberdeen St & Jackson Blvd,Subscriber,Male,1966
854951,16/05/2017 13:16,16/05/2017 13:32,934,900 W Harrison St,Eckhart Park,Subscriber,Male,1959
399797,24/03/2017 21:05,24/03/2017 21:09,254,Southport Ave & Wrightwood Ave,Halsted St & Wrightwood Ave,Subscriber,Male,1991
449868,4/04/2017 5:26,4/04/2017 5:32,395,Orleans St & Chestnut St (NEXT Apts),St. Clair St & Erie St,Subscriber,Male,1963
1255199,12/06/2017 22:57,12/06/2017 23:13,945,Wabash Ave & Grand Ave,Clark St & Chicago Ave,Subscriber,Male,1988
182275,16/02/2017 8:35,16/02/2017 8:47,720,Michigan Ave & Congress Pkwy,Clinton St & Tilden St,Subscriber,Female,1982
500077,10/04/2017 8:03,10/04/2017 8:15,704,Benson Ave & Church St,Sheridan Rd & Noyes St (NU),Subscriber,Male,1987
467793,7/04/2017 10:57,7/04/2017 11:03,378,LaSalle St & Washington St,Wabash Ave & Adams St,Subscriber,Male,1960
1215609,10/06/2017 17:04,10/06/2017 17:24,1191,Southport Ave & Irving Park Rd,Broadway & Granville Ave,Subscriber,Male,1980
738724,5/05/2017 16:55,5/05/2017 17:00,277,Clinton St & Tilden St,Canal St & Taylor St,Subscriber,Male,1965
984445,27/05/2017 23:43,28/05/2017 0:05,1309,Canal St & Madison St,Larrabee St & Webster Ave,Subscriber,Male,1991
459576,6/04/2017 7:40,6/04/2017 7:50,611,Broadway & Barry Ave,Clark St & Armitage Ave,Subscriber,Male,1978
390144,24/03/2017 6:44,24/03/2017 6:47,169,Sheffield Ave & Willow St,Dayton St & North Ave,Subscriber,Male,1984
1396198,21/06/2017 19:07,21/06/2017 19:10,166,Clarendon Ave & Leland Ave,Marine Dr & Ainslie St,Subscriber,Male,1970
809118,13/05/2017 9:50,13/05/2017 9:58,457,Lakeview Ave & Fullerton Pkwy,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1986
1367409,20/06/2017 8:51,20/06/2017 9:11,1227,Columbus Dr & Randolph St,Canal St & Monroe St (*),Customer,,
1015766,29/05/2017 23:15,30/05/2017 0:44,5302,Halsted St & Roscoe St,Halsted St & Roscoe St,Customer,,
806156,12/05/2017 19:08,12/05/2017 19:36,1683,Clark St & Schiller St,Clinton St & Roosevelt Rd,Subscriber,Female,1988
141226,7/02/2017 22:07,7/02/2017 22:30,1401,Larrabee St & Kingsbury St,Lincoln Ave & Roscoe St,Subscriber,Male,1979
810124,13/05/2017 11:00,13/05/2017 11:33,2006,Columbus Dr & Randolph St,Wells St & Concord Ln,Subscriber,Female,1988
1499201,27/06/2017 17:11,27/06/2017 17:30,1138,Franklin St & Monroe St,Wood St & Milwaukee Ave,Subscriber,Male,1988
1241546,12/06/2017 8:08,12/06/2017 8:22,843,Larrabee St & North Ave,Clinton St & Jackson Blvd,Subscriber,Male,1993
838494,15/05/2017 11:52,15/05/2017 12:04,670,California Ave & Francis Pl,Western Ave & Division St,Subscriber,Male,1985
917834,22/05/2017 8:41,22/05/2017 9:05,1455,Loomis St & Taylor St (*),Peoria St & Jackson Blvd,Subscriber,Female,1953
1468612,25/06/2017 19:40,25/06/2017 20:01,1213,2112 W Peterson Ave,Sheridan Rd & Greenleaf Ave,Subscriber,Male,1975
857033,16/05/2017 16:04,16/05/2017 16:11,458,Benson Ave & Church St,Dodge Ave & Church St,Subscriber,Male,1954
381310,22/03/2017 16:23,22/03/2017 16:25,159,Franklin St & Monroe St,LaSalle St & Jackson Blvd,Subscriber,Male,1961
834845,15/05/2017 7:11,15/05/2017 7:27,958,Lake Shore Dr & Diversey Pkwy,Franklin St & Chicago Ave,Subscriber,Male,1979
294354,4/03/2017 12:53,4/03/2017 13:04,634,Clark St & Wellington Ave,Broadway & Cornelia Ave,Subscriber,Male,1992
732279,4/05/2017 19:31,4/05/2017 19:41,609,Spaulding Ave & Armitage Ave,Western Ave & Winnebago Ave,Subscriber,Male,1993
816591,13/05/2017 15:50,13/05/2017 15:53,175,Wells St & Concord Ln,Clark St & Schiller St,Subscriber,Male,1984
444418,2/04/2017 19:11,2/04/2017 19:25,840,California Ave & Fletcher St,Wilton Ave & Belmont Ave,Subscriber,Male,1964
52591,18/01/2017 20:09,18/01/2017 20:21,720,Fairbanks Ct & Grand Ave,Federal St & Polk St,Subscriber,Male,1981
1105906,4/06/2017 12:59,4/06/2017 13:03,202,Kedzie Ave & Palmer Ct,Spaulding Ave & Armitage Ave,Subscriber,Female,1982
523351,12/04/2017 21:19,12/04/2017 21:31,726,Halsted St & Roosevelt Rd,Halsted St & Roosevelt Rd,Subscriber,Male,1992
999626,29/05/2017 8:09,29/05/2017 8:36,1618,State St & Kinzie St,State St & Kinzie St,Customer,,
445565,3/04/2017 7:32,3/04/2017 7:44,688,Ravenswood Ave & Irving Park Rd,Sheridan Rd & Montrose Ave,Subscriber,Female,1983
1040202,31/05/2017 17:09,31/05/2017 17:27,1083,Michigan Ave & Washington St,Aberdeen St & Monroe St,Subscriber,Female,1992
1158638,7/06/2017 16:32,7/06/2017 16:55,1375,Ashland Ave & Chicago Ave,Racine Ave & Belmont Ave,Subscriber,Male,1993
833834,14/05/2017 21:32,14/05/2017 21:36,204,Lincoln Ave & Diversey Pkwy,Racine Ave & Fullerton Ave,Subscriber,Female,1989
67892,21/01/2017 16:38,21/01/2017 17:05,1614,Fort Dearborn Dr & 31st St,Museum of Science and Industry,Subscriber,Male,1963
1364694,20/06/2017 7:11,20/06/2017 7:19,455,Clinton St & Washington Blvd,Wells St & Huron St,Subscriber,Male,1968
487470,9/04/2017 11:03,9/04/2017 11:18,882,Wabash Ave & 8th St,Indiana Ave & Roosevelt Rd,Customer,,
506515,11/04/2017 7:52,11/04/2017 7:56,245,Wells St & Polk St,Dearborn St & Adams St,Subscriber,Male,1983
1312312,16/06/2017 18:09,16/06/2017 18:33,1488,Millennium Park,Millennium Park,Customer,,
980788,27/05/2017 17:59,27/05/2017 18:02,215,Claremont Ave & Hirsch St,Damen Ave & Pierce Ave,Subscriber,Male,1985
1434000,24/06/2017 4:59,24/06/2017 5:13,884,Milwaukee Ave & Rockwell St,Milwaukee Ave & Rockwell St,Subscriber,Male,1987
362791,19/03/2017 15:27,19/03/2017 15:33,373,Halsted St & Polk St,Loomis St & Taylor St (*),Subscriber,Male,1955
607610,20/04/2017 16:39,20/04/2017 16:46,368,Larrabee St & Armitage Ave,Wells St & Evergreen Ave,Subscriber,Male,1989
679533,26/04/2017 19:31,26/04/2017 19:38,410,Ashland Ave & Blackhawk St,Damen Ave & Pierce Ave,Subscriber,Male,1989
526480,13/04/2017 16:28,13/04/2017 16:32,243,Michigan Ave & Lake St,Daley Center Plaza,Subscriber,Male,1971
850791,16/05/2017 7:56,16/05/2017 8:00,252,Clinton St & Madison St,LaSalle St & Jackson Blvd,Subscriber,Male,1954
1135387,6/06/2017 8:14,6/06/2017 8:27,812,Federal St & Polk St,Rush St & Hubbard St,Subscriber,Male,1991
1100547,4/06/2017 0:48,4/06/2017 1:41,3207,Clark St & Schiller St,Clark St & North Ave,Customer,,
651721,24/04/2017 18:10,24/04/2017 18:17,475,Franklin St & Lake St,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1990
1414551,22/06/2017 19:52,22/06/2017 20:02,547,Loomis St & Lexington St,Ashland Ave & 13th St,Subscriber,Female,1993
1050536,1/06/2017 10:28,1/06/2017 10:41,745,Dearborn St & Erie St,Michigan Ave & Oak St,Customer,,
1254003,12/06/2017 20:18,12/06/2017 20:39,1280,LaSalle St & Adams St,Halsted St & Willow St,Subscriber,Male,1986
1489952,27/06/2017 8:00,27/06/2017 8:25,1495,Clark St & Schreiber Ave,Sheridan Rd & Noyes St (NU),Subscriber,Female,1983
777492,10/05/2017 8:46,10/05/2017 8:50,228,Dearborn Pkwy & Delaware Pl,Clark St & Schiller St,Subscriber,Male,1993
1021345,30/05/2017 12:47,30/05/2017 12:59,726,Wabash Ave & Roosevelt Rd,Wabash Ave & Cermak Rd,Subscriber,Male,1980
1446270,24/06/2017 16:29,24/06/2017 16:53,1397,Lake Shore Dr & Wellington Ave,Montrose Harbor,Subscriber,Male,1990
328477,9/03/2017 19:36,9/03/2017 19:40,263,Halsted St & 18th St,May St & Cullerton St,Subscriber,Male,1977
1327430,17/06/2017 16:54,17/06/2017 17:02,471,Bissell St & Armitage Ave,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1989
635168,23/04/2017 14:05,23/04/2017 14:15,632,Buckingham Fountain,Dearborn St & Adams St,Subscriber,Male,1968
441072,2/04/2017 12:18,2/04/2017 12:42,1442,Halsted St & Polk St,Peoria St & Jackson Blvd,Subscriber,Male,1950
1356412,19/06/2017 16:14,19/06/2017 16:19,337,Sheffield Ave & Kingsbury St,Halsted St & Dickens Ave,Subscriber,Male,1987
875860,17/05/2017 17:57,17/05/2017 18:08,654,Kingsbury St & Erie St,Ashland Ave & Grand Ave,Subscriber,Male,1983
913760,21/05/2017 17:54,21/05/2017 18:14,1218,Theater on the Lake,Streeter Dr & Grand Ave,Subscriber,Male,1986
1511325,28/06/2017 10:54,28/06/2017 11:00,412,Sedgwick St & Webster Ave,Hampden Ct & Diversey Pkwy,Subscriber,Male,1992
688909,28/04/2017 8:11,28/04/2017 8:34,1385,Halsted St & Wrightwood Ave,Michigan Ave & Pearson St,Subscriber,Male,1975
501624,10/04/2017 11:42,10/04/2017 11:54,712,Wabash Ave & 16th St,Daley Center Plaza,Subscriber,Male,1988
931550,23/05/2017 8:05,23/05/2017 8:14,535,Columbus Dr & Randolph St,LaSalle St & Jackson Blvd,Subscriber,Male,1959
741989,6/05/2017 6:42,6/05/2017 7:38,3352,Rush St & Superior St,Rush St & Superior St,Customer,,
212792,19/02/2017 12:32,19/02/2017 14:15,6167,Streeter Dr & Grand Ave,Streeter Dr & Grand Ave,Customer,,
583397,18/04/2017 12:05,18/04/2017 12:11,354,Ellis Ave & 53rd St,University Ave & 57th St,Subscriber,Female,1986
774995,10/05/2017 1:43,10/05/2017 1:51,463,Wabash Ave & Grand Ave,Stetson Ave & South Water St,Subscriber,Female,1976
875989,17/05/2017 18:01,17/05/2017 18:10,505,Broadway & Belmont Ave,Racine Ave & Belmont Ave,Subscriber,Male,1971
1005535,29/05/2017 13:57,29/05/2017 14:24,1592,Michigan Ave & Oak St,Theater on the Lake,Customer,,
615208,21/04/2017 10:51,21/04/2017 10:59,468,Clinton St & Washington Blvd,LaSalle St & Illinois St,Subscriber,Male,1962
1069186,2/06/2017 13:00,2/06/2017 13:07,431,LaSalle St & Illinois St,Desplaines St & Randolph St,Subscriber,Male,1988
800421,12/05/2017 14:13,12/05/2017 15:35,4902,Montrose Harbor,Chicago Ave & Sheridan Rd,Customer,,
553470,15/04/2017 17:35,15/04/2017 17:53,1040,Broadway & Berwyn Ave,Western Ave & Leland Ave,Customer,,
1052689,1/06/2017 13:45,1/06/2017 13:51,340,Clinton St & Jackson Blvd,Clinton St & Lake St,Subscriber,Male,1976
1250945,12/06/2017 17:57,12/06/2017 18:21,1459,McCormick Place,Millennium Park,Customer,,
690508,28/04/2017 10:39,28/04/2017 11:07,1720,Lake Shore Dr & Monroe St,Lake Shore Dr & Monroe St,Customer,,
159582,12/02/2017 9:30,12/02/2017 9:47,977,Pine Grove Ave & Waveland Ave,Larrabee St & Webster Ave,Subscriber,Male,1960
1314634,16/06/2017 20:21,16/06/2017 20:42,1299,Millennium Park,Michigan Ave & Lake St,Customer,,
1167450,8/06/2017 7:09,8/06/2017 7:25,985,Clark St & Congress Pkwy,Michigan Ave & Oak St,Subscriber,Male,1968
426640,31/03/2017 5:08,31/03/2017 5:27,1147,Lake Shore Dr & Belmont Ave,Franklin St & Lake St,Subscriber,Male,1966
1466848,25/06/2017 18:02,25/06/2017 18:14,733,Broadway & Barry Ave,Clark St & Grace St,Subscriber,Male,1982
1034006,31/05/2017 9:17,31/05/2017 9:30,775,Clinton St & Lake St,Clark St & Chicago Ave,Subscriber,Male,1991
893638,18/05/2017 21:35,18/05/2017 21:42,416,Dearborn St & Monroe St,Fairbanks Ct & Grand Ave,Subscriber,Male,1990
947989,25/05/2017 8:18,25/05/2017 8:25,417,Clinton St & Jackson Blvd,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1971
1474631,26/06/2017 10:15,26/06/2017 10:22,407,Ridgeland Ave & Lake St,Forest Ave & Lake St,Subscriber,Male,1958
435200,1/04/2017 14:08,1/04/2017 14:22,897,Federal St & Polk St,St. Clair St & Erie St,Subscriber,Male,1981
1146058,6/06/2017 18:24,6/06/2017 18:35,658,Clark St & Grace St,Lincoln Ave & Addison St,Subscriber,Male,1970
1423992,23/06/2017 15:17,23/06/2017 15:30,795,Calumet Ave & 35th St,Shields Ave & 31st St,Subscriber,Female,1991
295152,4/03/2017 15:27,4/03/2017 15:34,441,Wabash Ave & Roosevelt Rd,Wabash Ave & Cermak Rd,Subscriber,Male,1962
1116984,5/06/2017 0:07,5/06/2017 0:10,154,LaSalle St & Adams St,Canal St & Adams St,Subscriber,Male,1980
664894,25/04/2017 17:56,25/04/2017 18:02,392,Kingsbury St & Kinzie St,Rush St & Hubbard St,Subscriber,Male,1992
211659,19/02/2017 11:44,19/02/2017 12:10,1562,Burnham Harbor,McClurg Ct & Illinois St,Customer,,
1408668,22/06/2017 16:19,22/06/2017 16:40,1296,Damen Ave & Pierce Ave,Spaulding Ave & Armitage Ave,Subscriber,Male,1973
205360,18/02/2017 16:04,18/02/2017 16:23,1122,Halsted St & North Branch St,Aberdeen St & Jackson Blvd,Customer,,
663364,25/04/2017 17:12,25/04/2017 17:22,586,Canal St & Monroe St (*),Orleans St & Ohio St,Subscriber,Male,1992
1371605,20/06/2017 14:54,20/06/2017 15:09,896,Clinton St & Lake St,Streeter Dr & Grand Ave,Subscriber,Male,1964
273811,28/02/2017 8:06,28/02/2017 8:25,1196,Halsted St & Dickens Ave,Canal St & Monroe St (*),Subscriber,Male,1981
25698,10/01/2017 17:41,10/01/2017 17:53,688,Ashland Ave & Harrison St,Clinton St & Roosevelt Rd,Subscriber,Male,1959
1446215,24/06/2017 16:28,24/06/2017 17:12,2639,Broadway & Granville Ave,Cannon Dr & Fullerton Ave,Customer,,
1288529,15/06/2017 11:56,15/06/2017 12:19,1385,Michigan Ave & Jackson Blvd,Adler Planetarium,Customer,,
1223398,11/06/2017 8:57,11/06/2017 9:33,2174,Theater on the Lake,Broadway & Granville Ave,Customer,,
611711,20/04/2017 21:05,20/04/2017 21:12,429,Clinton St & Madison St,Orleans St & Ohio St,Subscriber,Male,1982
