,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
4629142,21/05/2017 18:35,21/05/2017 18:41,354,Stanton St & Chrystie St,Clinton St & Grand St,Subscriber,Female,1979
4434000,18/05/2017 12:42,18/05/2017 12:49,409,Broadway & W 49 St,11 Ave & W 59 St,Subscriber,Male,1978
2619678,11/04/2017 7:51,11/04/2017 8:05,792,Central Park West & W 85 St,W 52 St & 6 Ave,Subscriber,Male,1978
3154925,21/04/2017 22:17,21/04/2017 22:42,1506,W 64 St & West End Ave,Broadway & E 22 St,Subscriber,Male,1995
1400793,25/02/2017 14:20,25/02/2017 14:33,764,Greenwich Ave & 8 Ave,E 32 St & Park Ave,Subscriber,Male,1993
5977841,16/06/2017 11:47,16/06/2017 11:55,510,W 42 St & 8 Ave,W 56 St & 10 Ave,Subscriber,Male,1955
1549510,1/03/2017 18:37,1/03/2017 18:50,771,MacDougal St & Washington Sq,1 Ave & E 16 St,Subscriber,Male,1975
3615584,1/05/2017 21:53,1/05/2017 21:55,111,Graham Ave & Conselyea St,Graham Ave & Herbert St,Subscriber,Male,1981
4368055,17/05/2017 12:19,17/05/2017 12:23,263,Stanton St & Chrystie St,Great Jones St,Subscriber,Female,1978
538699,25/01/2017 11:58,25/01/2017 12:16,1097,E 19 St & 3 Ave,Catherine St & Monroe St,Subscriber,Male,1993
1676900,6/03/2017 16:55,6/03/2017 17:05,593,N 6 St & Bedford Ave,McGuinness Blvd & Eagle St,Subscriber,Female,1964
3129356,21/04/2017 12:49,21/04/2017 12:55,410,Pershing Square South,Broadway & W 29 St,Subscriber,Male,1990
3129715,21/04/2017 12:58,21/04/2017 13:32,2030,Pacific St & Nevins St,E 27 St & 1 Ave,Subscriber,Male,1975
179996,11/01/2017 8:15,11/01/2017 8:34,1191,Centre St & Chambers St,Pershing Square North,Subscriber,Male,1976
4799412,25/05/2017 20:36,25/05/2017 20:46,610,W 43 St & 6 Ave,E 32 St & Park Ave,Customer,Male,1998
751347,1/02/2017 17:47,1/02/2017 17:54,420,Broadway & E 22 St,1 Ave & E 18 St,Subscriber,Male,1992
1795513,9/03/2017 17:44,9/03/2017 17:53,517,E 35 St & 3 Ave,W 11 St & 6 Ave,Subscriber,Male,1972
5034458,31/05/2017 9:04,31/05/2017 9:08,281,Allen St & Rivington St,Lafayette St & Jersey St,Subscriber,Male,1985
4663924,23/05/2017 3:04,23/05/2017 3:08,230,Court St & State St,Pacific St & Nevins St,Subscriber,Male,1982
3762729,4/05/2017 13:21,4/05/2017 13:31,560,Central Park West & W 72 St,Broadway & W 60 St,Customer,,
4098680,11/05/2017 16:08,11/05/2017 16:14,341,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,Subscriber,Male,1980
4851946,26/05/2017 21:01,26/05/2017 21:14,763,W 16 St & The High Line,W 43 St & 10 Ave,Subscriber,Female,1986
2231784,30/03/2017 18:45,30/03/2017 18:46,64,Cadman Plaza E & Red Cross Pl,Front St & Washington St,Subscriber,Male,1988
1125806,18/02/2017 10:14,18/02/2017 10:21,437,Perry St & Bleecker St,University Pl & E 14 St,Subscriber,Female,1954
4810018,26/05/2017 9:17,26/05/2017 9:21,219,Clinton St & Grand St,E 2 St & Avenue B,Subscriber,Male,1982
143568,9/01/2017 13:36,9/01/2017 13:40,267,Leonard St & Church St,Greenwich St & Warren St,Subscriber,Male,1980
3535240,30/04/2017 13:10,30/04/2017 13:18,487,E 10 St & Avenue A,W 4 St & 7 Ave S,Subscriber,Male,1972
1768140,9/03/2017 8:00,9/03/2017 8:05,276,Vesey Pl & River Terrace,Harrison St & Hudson St,Subscriber,Female,1977
2984722,18/04/2017 9:15,18/04/2017 9:24,517,Broadway & W 29 St,E 11 St & Broadway,Subscriber,Female,1991
4110876,11/05/2017 18:26,11/05/2017 19:03,2269,West St & Chambers St,West End Ave & W 107 St,Subscriber,Male,1959
2374451,4/04/2017 18:26,4/04/2017 18:42,943,Broadway & W 24 St,Grand St & Elizabeth St,Subscriber,Male,1977
2839865,15/04/2017 12:06,15/04/2017 12:16,546,Pershing Square North,W 27 St & 7 Ave,Subscriber,Male,1969
2796829,14/04/2017 13:32,14/04/2017 13:43,646,E 51 St & Lexington Ave,W 52 St & 9 Ave,Subscriber,Male,1964
2202501,30/03/2017 7:41,30/03/2017 7:51,592,Broadway & W 39 St,E 17 St & Broadway,Subscriber,Male,1977
2916800,16/04/2017 21:33,16/04/2017 21:37,254,W 43 St & 6 Ave,E 48 St & 5 Ave,Customer,,
6115449,19/06/2017 10:24,19/06/2017 10:30,346,E 11 St & 2 Ave,Broadway & E 14 St,Subscriber,Male,1953
4183466,13/05/2017 10:54,13/05/2017 11:01,399,Washington Pl & 6 Ave,Bank St & Hudson St,Subscriber,Male,1984
958965,8/02/2017 20:18,8/02/2017 20:24,340,Clinton Ave & Myrtle Ave,Lawrence St & Willoughby St,Subscriber,Male,1979
1831615,11/03/2017 12:19,11/03/2017 12:26,379,E 20 St & FDR Drive,E 5 St & Avenue C,Customer,,
6670022,28/06/2017 17:44,28/06/2017 17:55,690,9 Ave & W 22 St,9 Ave & W 22 St,Subscriber,Male,1978
1612630,3/03/2017 15:24,3/03/2017 15:30,355,Broadway & W 41 St,W 43 St & 10 Ave,Subscriber,Male,1986
4529723,19/05/2017 20:17,19/05/2017 20:22,289,Union St & Nevins St,Bergen St & Smith St,Subscriber,Male,1989
4957262,29/05/2017 14:29,29/05/2017 14:52,1369,Fulton St & Adams St,6 Ave & Canal St,Subscriber,Male,1962
1023334,14/02/2017 17:35,14/02/2017 17:38,199,Stanton St & Chrystie St,Allen St & Hester St,Subscriber,Male,1985
268190,13/01/2017 15:26,13/01/2017 15:34,459,W 44 St & 5 Ave,W 31 St & 7 Ave,Subscriber,Male,1962
32038,3/01/2017 13:28,3/01/2017 13:43,930,E 81 St & Park Ave,Grand Army Plaza & Central Park S,Subscriber,Female,1958
2870466,15/04/2017 23:20,15/04/2017 23:46,1555,Atlantic Ave & Furman St,Atlantic Ave & Furman St,Customer,,
75300,5/01/2017 7:25,5/01/2017 8:02,2201,Allen St & Hester St,NYCBS Depot - SSP,Subscriber,Male,1987
744607,1/02/2017 14:55,1/02/2017 15:02,434,Broadway & W 60 St,W 45 St & 6 Ave,Subscriber,Male,1988
3220761,23/04/2017 15:57,23/04/2017 16:11,832,E 19 St & 3 Ave,Carmine St & 6 Ave,Subscriber,Female,1993
6637071,28/06/2017 8:43,28/06/2017 8:46,192,York St & Jay St,Sands St & Navy St,Subscriber,Male,1946
6301881,22/06/2017 15:14,22/06/2017 15:29,908,W 13 St & Hudson St,Broadway & W 24 St,Subscriber,Male,1963
3910281,8/05/2017 8:54,8/05/2017 8:59,297,E 17 St & Broadway,MacDougal St & Washington Sq,Subscriber,Male,1969
2566580,10/04/2017 7:08,10/04/2017 7:17,500,W 33 St & 7 Ave,W 52 St & 5 Ave,Subscriber,Male,1956
1332073,23/02/2017 20:52,23/02/2017 21:20,1687,E 40 St & 5 Ave,Central Park W & W 96 St,Subscriber,Male,1983
478126,22/01/2017 8:43,22/01/2017 8:50,420,E 25 St & 2 Ave,Washington Pl & Broadway,Subscriber,Male,1991
2043326,24/03/2017 15:53,24/03/2017 15:59,373,Adelphi St & Myrtle Ave,Lawrence St & Willoughby St,Subscriber,Male,1986
1374509,24/02/2017 18:42,24/02/2017 18:54,694,Canal St & Rutgers St,E 12 St & 3 Ave,Subscriber,Male,1974
2450688,7/04/2017 7:06,7/04/2017 7:34,1664,E 4 St & 2 Ave,Cadman Plaza E & Tillary St,Subscriber,Female,1971
1100610,17/02/2017 9:16,17/02/2017 9:24,528,5 Ave & E 29 St,W 15 St & 7 Ave,Subscriber,Male,1981
2731609,13/04/2017 8:41,13/04/2017 9:02,1260,W 13 St & 6 Ave,Broad St & Bridge St,Subscriber,Female,1991
73005,4/01/2017 23:19,4/01/2017 23:22,181,W 95 St & Broadway,Columbus Ave & W 95 St,Subscriber,Male,1949
782733,2/02/2017 16:37,2/02/2017 16:49,763,Madison St & Montgomery St,Greenwich St & Warren St,Subscriber,Female,1993
6353626,23/06/2017 10:37,23/06/2017 13:01,8660,Grand Army Plaza & Central Park S,W 41 St & 8 Ave,Customer,,
1975948,22/03/2017 9:07,22/03/2017 9:25,1051,E 41 St & Madison Ave,9 Ave & W 18 St,Subscriber,Male,1960
3665633,2/05/2017 18:40,2/05/2017 18:44,269,Smith St & 9 St,Wolcott St & Dwight St,Subscriber,Male,1984
6604037,27/06/2017 17:49,27/06/2017 17:56,415,E 33 St & 5 Ave,E 17 St & Broadway,Subscriber,Male,1989
61899,4/01/2017 17:16,4/01/2017 17:21,346,W 18 St & 6 Ave,6 Ave & W 33 St,Subscriber,Male,1959
1003278,14/02/2017 5:53,14/02/2017 6:04,647,E 20 St & FDR Drive,Cleveland Pl & Spring St,Subscriber,Male,1968
4795385,25/05/2017 18:10,25/05/2017 18:30,1214,E 25 St & 1 Ave,Allen St & Stanton St,Subscriber,Male,1970
2358713,4/04/2017 9:16,4/04/2017 9:22,374,E 11 St & Broadway,Carmine St & 6 Ave,Subscriber,Female,1971
4987198,30/05/2017 9:23,30/05/2017 9:28,312,W 21 St & 6 Ave,W 27 St & 10 Ave,Subscriber,Female,1987
818167,3/02/2017 17:34,3/02/2017 17:41,458,1 Ave & E 18 St,2 Ave & E 31 St,Subscriber,Male,1990
6306703,22/06/2017 16:35,22/06/2017 16:47,708,E 30 St & Park Ave S,E 47 St & 1 Ave,Subscriber,Male,1980
3148364,21/04/2017 18:41,21/04/2017 18:50,538,Amsterdam Ave & W 82 St,Central Park West & W 102 St,Subscriber,Female,1992
4438334,18/05/2017 14:20,18/05/2017 14:23,211,E 12 St & 3 Ave,Washington Pl & Broadway,Subscriber,Male,1979
4410376,18/05/2017 0:13,18/05/2017 0:34,1223,W 49 St & 8 Ave,E 15 St & 3 Ave,Subscriber,Male,1987
3978653,9/05/2017 14:34,9/05/2017 14:47,758,Amsterdam Ave & W 82 St,Riverside Dr & W 89 St,Subscriber,Male,1990
1709105,7/03/2017 17:55,7/03/2017 18:17,1326,E 33 St & 5 Ave,1 Ave & E 68 St,Subscriber,,
6067050,18/06/2017 13:33,18/06/2017 13:43,600,Greenwich St & Hubert St,Cleveland Pl & Spring St,Subscriber,Male,1991
4215127,14/05/2017 17:46,14/05/2017 17:59,771,W 16 St & The High Line,1 Ave & E 16 St,Subscriber,Male,1962
2770172,13/04/2017 19:52,13/04/2017 20:03,687,E 9 St & Avenue C,MacDougal St & Washington Sq,Subscriber,Male,1950
3774012,4/05/2017 16:56,4/05/2017 17:10,851,Bus Slip & State St,Christopher St & Greenwich St,Subscriber,,1990
5932890,15/06/2017 17:04,15/06/2017 17:15,651,E 47 St & 2 Ave,E 53 St & Madison Ave,Subscriber,Female,1994
661242,29/01/2017 14:59,29/01/2017 15:17,1125,Broadway & W 60 St,9 Ave & W 22 St,Subscriber,Male,1960
6624311,27/06/2017 22:48,27/06/2017 23:02,846,Pershing Square North,1 Ave & E 16 St,Subscriber,Male,1993
2343829,3/04/2017 18:27,3/04/2017 18:34,424,7 Ave & Park Pl,3 St & 7 Ave,Subscriber,Male,1953
3116905,21/04/2017 5:49,21/04/2017 5:57,457,W 41 St & 8 Ave,5 Ave & E 29 St,Subscriber,Male,1965
1094814,17/02/2017 6:50,17/02/2017 7:08,1099,E 91 St & 2 Ave,W 52 St & 5 Ave,Subscriber,Male,1975
815317,3/02/2017 16:29,3/02/2017 16:45,950,9 Ave & W 45 St,University Pl & E 14 St,Subscriber,Male,1961
3928720,8/05/2017 16:27,8/05/2017 16:37,574,5 Ave & 3 St,Court St & Nelson St,Subscriber,Male,1968
1223512,21/02/2017 6:48,21/02/2017 6:57,515,W 33 St & 7 Ave,E 27 St & 1 Ave,Subscriber,Female,1951
2745628,13/04/2017 13:57,13/04/2017 14:03,385,Berry St & N 8 St,Milton St & Franklin St,Subscriber,Male,1991
246049,12/01/2017 21:44,12/01/2017 21:48,259,W 4 St & 7 Ave S,Bank St & Washington St,Subscriber,Male,1978
2814246,14/04/2017 17:33,14/04/2017 17:43,604,Clinton Ave & Flushing Ave,Concord St & Bridge St,Customer,,
5982084,16/06/2017 13:23,16/06/2017 13:41,1088,Little West St & 1 Pl,Clinton St & Grand St,Customer,,
3696586,3/05/2017 10:27,3/05/2017 10:38,658,W 22 St & 8 Ave,Broadway & W 49 St,Subscriber,Male,1966
2737444,13/04/2017 10:18,13/04/2017 10:48,1753,Duffield St & Willoughby St,W 13 St & 5 Ave,Subscriber,Female,1989
1552367,1/03/2017 19:25,1/03/2017 19:31,356,W 82 St & Central Park West,Central Park W & W 96 St,Subscriber,Male,1963
1220009,20/02/2017 20:23,20/02/2017 20:49,1576,Lexington Ave & E 24 St,Amsterdam Ave & W 73 St,Subscriber,Female,1991
5570301,9/06/2017 14:28,9/06/2017 14:33,288,W 34 St & 11 Ave,8 Ave & W 33 St,Subscriber,Male,1972
3551950,30/04/2017 17:43,30/04/2017 17:54,654,W 106 St & Amsterdam Ave,Amsterdam Ave & W 82 St,Subscriber,Female,1988
732759,1/02/2017 8:31,1/02/2017 8:35,248,E 109 St & 3 Ave,2 Ave & E 99 St,Subscriber,Male,1981
3265523,24/04/2017 15:54,24/04/2017 15:56,73,Columbus Ave & W 72 St,Columbus Ave & W 72 St,Subscriber,Male,1969
4123184,11/05/2017 22:52,11/05/2017 23:07,934,Washington Pl & 6 Ave,E 14 St & Avenue B,Subscriber,Female,1990
2304673,2/04/2017 19:16,2/04/2017 19:28,709,Fulton St & William St,Barrow St & Hudson St,Subscriber,Male,1981
4980118,30/05/2017 7:57,30/05/2017 8:22,1526,Plaza St West & Flatbush Ave,Broadway & Battery Pl,Subscriber,Male,1979
6053730,18/06/2017 8:53,18/06/2017 8:55,150,Congress St & Clinton St,Court St & State St,Subscriber,Male,1987
6346880,23/06/2017 8:48,23/06/2017 8:53,308,W 45 St & 6 Ave,Pershing Square North,Subscriber,Male,1990
6625332,27/06/2017 23:42,27/06/2017 23:46,228,Suffolk St & Stanton St,Pike St & E Broadway,Subscriber,Male,1991
3794384,4/05/2017 22:36,4/05/2017 22:40,263,W 49 St & 8 Ave,W 53 St & 10 Ave,Subscriber,Male,1993
3492866,29/04/2017 15:41,29/04/2017 15:58,1053,W 53 St & 10 Ave,Riverside Dr & W 72 St,Subscriber,Male,1978
4352128,17/05/2017 8:06,17/05/2017 8:24,1098,W 92 St & Broadway,W 38 St & 8 Ave,Subscriber,Male,1971
514570,24/01/2017 8:11,24/01/2017 8:22,665,W 42 St & Dyer Ave,E 47 St & Park Ave,Subscriber,Male,1962
3346133,26/04/2017 23:23,26/04/2017 23:36,755,8 Ave & W 31 St,9 Ave & W 45 St,Subscriber,Male,1988
1313295,23/02/2017 15:03,23/02/2017 15:07,263,W 47 St & 10 Ave,W 52 St & 11 Ave,Subscriber,Male,1961
6711635,29/06/2017 10:30,29/06/2017 10:43,735,Greenwich Ave & Charles St,6 Ave & W 33 St,Subscriber,Male,1966
2953627,17/04/2017 17:34,17/04/2017 17:49,933,E 53 St & 3 Ave,E 15 St & 3 Ave,Subscriber,Male,1982
6646670,28/06/2017 11:18,28/06/2017 11:30,708,W 33 St & 7 Ave,E 40 St & 5 Ave,Subscriber,Female,1960
531442,25/01/2017 8:30,25/01/2017 8:38,506,E 85 St & 3 Ave,1 Ave & E 68 St,Subscriber,Male,1992
5268106,3/06/2017 19:56,3/06/2017 20:10,846,Fulton St & Grand Ave,Marcus Garvey Blvd & Macon St,Subscriber,Female,1985
2984885,18/04/2017 9:17,18/04/2017 9:24,416,E 41 St & Madison Ave,W 31 St & 7 Ave,Subscriber,Male,1967
5671379,11/06/2017 10:35,11/06/2017 10:42,403,South End Ave & Liberty St,Duane St & Greenwich St,Subscriber,Female,1969
5596946,9/06/2017 19:31,9/06/2017 19:41,616,9 Ave & W 22 St,W 13 St & 5 Ave,Subscriber,Male,1958
1531317,1/03/2017 10:04,1/03/2017 10:09,322,Centre St & Chambers St,South St & Gouverneur Ln,Subscriber,Male,1988
845255,5/02/2017 0:01,5/02/2017 0:12,653,Greenwich Ave & 8 Ave,Cooper Square & E 7 St,Subscriber,Male,1995
5120191,1/06/2017 15:59,1/06/2017 16:05,351,Broadway & W 32 St,Lexington Ave & E 24 St,Subscriber,Male,1964
1825427,10/03/2017 21:02,10/03/2017 21:20,1054,Avenue D & E 8 St,N 8 St & Driggs Ave,Subscriber,Female,1995
1894662,19/03/2017 9:44,19/03/2017 9:49,298,S 5 Pl & S 4 St,Metropolitan Ave & Bedford Ave,Subscriber,Female,1969
4956654,29/05/2017 14:13,29/05/2017 14:17,211,Cadman Plaza West & Montague St,Clark St & Henry St,Customer,,
3140683,21/04/2017 17:02,21/04/2017 17:16,849,E 47 St & Park Ave,E 60 St & York Ave,Subscriber,Female,1986
3451287,28/04/2017 19:20,28/04/2017 19:40,1199,Great Jones St,E 47 St & 1 Ave,Subscriber,Male,1984
76466,5/01/2017 7:56,5/01/2017 8:38,2511,W 17 St & 8 Ave,W 52 St & 5 Ave,Subscriber,Male,1968
1511321,28/02/2017 19:01,28/02/2017 19:11,637,W 38 St & 8 Ave,E 48 St & 3 Ave,Subscriber,Male,1958
5771961,12/06/2017 23:15,12/06/2017 23:40,1490,Sullivan St & Washington Sq,W 42 St & Dyer Ave,Customer,,
1500869,28/02/2017 16:12,28/02/2017 16:28,975,E 91 St & Park Ave,W 107 St & Columbus Ave,Subscriber,Female,1996
6083500,18/06/2017 17:30,24/06/2017 11:07,495414,Yankee Ferry Terminal,Yankee Ferry Terminal,Customer,,
2934174,17/04/2017 10:56,17/04/2017 11:12,972,E 17 St & Broadway,E 35 St & 3 Ave,Subscriber,Female,1972
915065,7/02/2017 18:24,7/02/2017 18:47,1390,Metropolitan Ave & Bedford Ave,Pike St & Monroe St,Subscriber,Male,1984
5668082,11/06/2017 9:16,11/06/2017 9:45,1775,West Drive & Prospect Park West,3 St & Prospect Park West,Subscriber,Male,1963
6657758,28/06/2017 14:59,28/06/2017 15:09,620,Pershing Square South,E 58 St & 1 Ave,Subscriber,Male,1958
3328061,26/04/2017 17:01,26/04/2017 17:24,1395,Stanton St & Chrystie St,Pershing Square South,Subscriber,Male,1946
3663439,2/05/2017 18:21,2/05/2017 18:27,372,Clinton St & Joralemon St,Henry St & Degraw St,Subscriber,Female,1963
352857,17/01/2017 18:09,17/01/2017 18:12,182,N 8 St & Driggs Ave,Driggs Ave & Lorimer St,Subscriber,Male,1976
4461273,18/05/2017 19:08,18/05/2017 19:16,496,E 33 St & 5 Ave,W 11 St & 6 Ave,Subscriber,Male,1989
6793081,30/06/2017 16:13,30/06/2017 16:18,287,Christopher St & Greenwich St,Greenwich Ave & 8 Ave,Subscriber,Male,1980
2083801,25/03/2017 18:14,25/03/2017 18:21,429,E 35 St & 3 Ave,Broadway & E 22 St,Subscriber,Female,1985
2424321,5/04/2017 19:19,5/04/2017 19:31,698,E 66 St & Madison Ave,E 102 St & Park Ave,Subscriber,Male,1989
550763,25/01/2017 17:41,25/01/2017 17:46,339,E 23 St & 1 Ave,E 14 St & Avenue B,Subscriber,Male,1987
1268139,22/02/2017 11:40,22/02/2017 11:52,739,W 13 St & 6 Ave,W 45 St & 6 Ave,Subscriber,Male,1968
6680878,28/06/2017 19:17,28/06/2017 19:38,1278,W 13 St & Hudson St,Grand St & Elizabeth St,Customer,,
1632670,4/03/2017 13:14,4/03/2017 13:28,856,Lefferts Pl & Franklin Ave,Hanson Pl & Ashland Pl,Subscriber,Female,1961
1381545,24/02/2017 22:48,24/02/2017 22:56,471,W 47 St & 10 Ave,11 Ave & W 27 St,Subscriber,Male,1980
6111576,19/06/2017 9:10,19/06/2017 9:18,520,6 Ave & W 33 St,E 39 St & 3 Ave,Subscriber,Male,1991
5636171,10/06/2017 15:18,10/06/2017 15:46,1660,Pearl St & Anchorage Pl,Kent Ave & S 11 St,Customer,,
4798795,25/05/2017 20:07,25/05/2017 20:14,425,W 87 St  & Amsterdam Ave,W 67 St & Broadway,Subscriber,Male,1954
5552943,9/06/2017 9:10,9/06/2017 9:13,184,W 52 St & 9 Ave,9 Ave & W 45 St,Subscriber,Male,1983
6117351,19/06/2017 11:23,19/06/2017 11:39,940,Cooper Square & E 7 St,Centre St & Chambers St,Subscriber,Female,1969
3944738,8/05/2017 19:32,8/05/2017 19:34,138,South St & Whitehall St,South St & Gouverneur Ln,Subscriber,Female,1975
2273252,2/04/2017 10:03,2/04/2017 10:11,468,Washington Pl & 6 Ave,W 16 St & The High Line,Subscriber,Female,1981
4341749,16/05/2017 21:50,16/05/2017 21:53,198,Carroll St & Smith St,Clinton St & Union St,Subscriber,Female,1992
5155057,2/06/2017 6:54,2/06/2017 7:13,1138,Amsterdam Ave & W 73 St,E 52 St & 2 Ave,Subscriber,Male,1971
1461656,27/02/2017 16:52,27/02/2017 17:06,782,W 38 St & 8 Ave,W 13 St & Hudson St,Subscriber,Male,1966
5515772,8/06/2017 17:08,8/06/2017 17:23,879,1 Ave & E 44 St,W 21 St & 6 Ave,Subscriber,Female,1974
564972,26/01/2017 7:15,26/01/2017 7:47,1922,Kent Ave & S 11 St,South End Ave & Liberty St,Subscriber,Male,1986
1816152,10/03/2017 15:28,10/03/2017 15:32,235,Fulton St & William St,Pearl St & Hanover Square,Subscriber,Male,1991
5594251,9/06/2017 18:55,9/06/2017 19:10,913,York St & Jay St,Tompkins Ave & Hopkins St,Subscriber,Female,1987
6169979,20/06/2017 16:03,20/06/2017 16:11,481,W 20 St & 7 Ave,W 38 St & 8 Ave,Subscriber,Male,1967
2840789,15/04/2017 12:22,15/04/2017 12:24,163,W 67 St & Broadway,Amsterdam Ave & W 73 St,Subscriber,Male,1983
3799845,5/05/2017 8:45,5/05/2017 8:54,548,Norfolk St & Broome St,Avenue D & E 3 St,Subscriber,Female,1972
5479564,8/06/2017 6:50,8/06/2017 7:05,910,W 64 St & West End Ave,Broadway & W 49 St,Subscriber,Male,1968
525708,24/01/2017 23:50,24/01/2017 23:56,365,W 27 St & 7 Ave,11 Ave & W 27 St,Subscriber,Male,1963
6233006,21/06/2017 14:41,21/06/2017 14:48,412,E 11 St & 1 Ave,E 5 St & Avenue C,Subscriber,Male,1962
2905129,16/04/2017 17:22,16/04/2017 17:50,1651,Driggs Ave & N Henry St,Kingston Ave & Herkimer St,Subscriber,Male,1997
2983368,18/04/2017 8:59,18/04/2017 9:08,507,E 40 St & 5 Ave,E 16 St & 5 Ave,Subscriber,Male,1983
2765170,13/04/2017 18:39,13/04/2017 18:51,726,South St & Gouverneur Ln,Forsyth St & Broome St,Subscriber,Male,1982
6646359,28/06/2017 11:11,28/06/2017 11:13,155,Mercer St & Bleecker St,LaGuardia Pl & W 3 St,Customer,Male,1995
1743301,8/03/2017 16:02,8/03/2017 16:19,1000,E 78 St & 2 Ave,West End Ave & W 94 St,Subscriber,Female,1964
6622272,27/06/2017 21:40,27/06/2017 21:45,275,Amsterdam Ave & W 73 St,Riverside Blvd & W 67 St,Subscriber,Female,1990
3546569,30/04/2017 16:08,30/04/2017 16:27,1144,Milton St & Franklin St,Washington Ave & Park Ave,Subscriber,Female,1961
5773381,13/06/2017 4:06,13/06/2017 4:10,233,6 Ave & W 33 St,E 40 St & 5 Ave,Subscriber,Male,1988
198347,11/01/2017 17:36,11/01/2017 17:57,1303,E 102 St & 1 Ave,E 91 St & 2 Ave,Subscriber,Male,1993
2653298,11/04/2017 17:40,11/04/2017 17:47,441,W 16 St & The High Line,E 16 St & 5 Ave,Subscriber,Female,1985
3403408,28/04/2017 7:52,28/04/2017 8:10,1121,Riverside Blvd & W 67 St,W 42 St & 8 Ave,Subscriber,Female,1977
345471,17/01/2017 9:14,17/01/2017 9:21,436,Murray St & West St,Laight St & Hudson St,Subscriber,Male,1970
5340519,5/06/2017 14:39,5/06/2017 15:02,1436,Madison Ave & E 99 St,W 70 St & Amsterdam Ave,Subscriber,Female,1968
3429257,28/04/2017 15:15,28/04/2017 15:29,850,Barrow St & Hudson St,Hudson St & Reade St,Subscriber,Male,1968
1352978,24/02/2017 12:29,24/02/2017 12:36,461,Mercer St & Bleecker St,University Pl & E 14 St,Subscriber,Female,1970
6047349,17/06/2017 21:39,17/06/2017 21:41,169,Lafayette Ave & Classon Ave,Emerson Pl & Myrtle Ave,Subscriber,Male,1979
2101524,26/03/2017 16:00,26/03/2017 16:21,1213,Lexington Ave & E 63 St,E 31 St & 3 Ave,Subscriber,Female,1976
1877664,13/03/2017 18:55,13/03/2017 19:03,446,W 27 St & 7 Ave,Broadway & E 22 St,Subscriber,Male,1958
6029551,17/06/2017 15:01,17/06/2017 15:36,2117,Rivington St & Ridge St,South St & Whitehall St,Subscriber,Male,1995
5168315,2/06/2017 9:44,2/06/2017 10:22,2245,Columbus Ave & W 72 St,Central Park West & W 76 St,Subscriber,Male,1950
137555,9/01/2017 7:14,9/01/2017 7:24,583,8 Ave & W 31 St,Pershing Square South,Subscriber,Female,1956
6258838,21/06/2017 19:39,21/06/2017 19:48,559,Willoughby Ave & Hall St,DeKalb Ave & Skillman St,Subscriber,Female,1992
3426942,28/04/2017 14:36,28/04/2017 14:58,1330,5 Ave & E 93 St,5 Ave & E 93 St,Customer,,
1301035,23/02/2017 8:51,23/02/2017 8:57,374,LaGuardia Pl & W 3 St,Lispenard St & Broadway,Subscriber,Male,1979
996030,13/02/2017 17:58,13/02/2017 18:06,459,Lexington Ave & E 24 St,E 39 St & 2 Ave,Subscriber,Male,1990
1275611,22/02/2017 16:04,22/02/2017 16:15,631,W Broadway & Spring St,Sullivan St & Washington Sq,Subscriber,Female,1959
2794662,14/04/2017 12:54,14/04/2017 13:19,1516,Pike St & Monroe St,Pershing Square South,Subscriber,Male,1988
2697579,12/04/2017 16:00,12/04/2017 16:11,688,5 Ave & E 93 St,E 78 St & 2 Ave,Subscriber,Female,1991
3600796,1/05/2017 18:06,1/05/2017 18:24,1049,1 Ave & E 78 St,Central Park North & Adam Clayton Powell Blvd,Subscriber,Male,1979
6237591,21/06/2017 16:07,21/06/2017 16:12,317,E 20 St & Park Ave,Lexington Ave & E 29 St,Subscriber,Male,1969
396056,19/01/2017 9:16,19/01/2017 9:19,130,Broadway & W 49 St,W 49 St & 8 Ave,Subscriber,Female,1976
4572499,20/05/2017 18:05,20/05/2017 18:30,1455,Milton St & Franklin St,Milton St & Franklin St,Customer,Female,1993
429064,20/01/2017 8:34,20/01/2017 8:49,923,Greenwich St & Warren St,W 26 St & 10 Ave,Subscriber,Male,1966
3537264,30/04/2017 13:40,30/04/2017 13:55,856,E 6 St & Avenue B,LaGuardia Pl & W 3 St,Subscriber,Female,1977
2310451,3/04/2017 6:12,3/04/2017 6:21,519,W Broadway & Spring St,W 13 St & 5 Ave,Subscriber,Male,1987
3952618,9/05/2017 5:30,9/05/2017 5:38,464,7 St & 5 Ave,Atlantic Ave & Fort Greene Pl,Subscriber,,
2881873,16/04/2017 11:56,16/04/2017 12:06,581,Lawrence St & Willoughby St,Front St & Washington St,Subscriber,Male,1975
2732309,13/04/2017 8:49,13/04/2017 9:02,818,Bank St & Washington St,Vesey Pl & River Terrace,Subscriber,Male,1963
2462866,7/04/2017 12:03,7/04/2017 12:11,486,Water - Whitehall Plaza,Peck Slip & Front St,Subscriber,Male,1968
3609588,1/05/2017 19:37,1/05/2017 19:53,1000,E 20 St & Park Ave,Cliff St & Fulton St,Subscriber,Male,1993
5430877,7/06/2017 10:29,7/06/2017 10:39,617,E 55 St & 2 Ave,W 55 St & 6 Ave,Subscriber,Male,1969
358629,18/01/2017 7:52,18/01/2017 8:04,738,W 64 St & West End Ave,Central Park West & W 85 St,Subscriber,Male,1980
